order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_date,delivery_date,total_amount,promotion_id,shipping_city,shipping_zip
256,810,2022-05-29,Delivered,PayPal,1611 Main St,2022-05-30,2022-06-06,3759.22,,Los Angeles,27047
257,921,2023-12-18,Delivered,Credit Card,4153 Second Ave,2023-12-21,2023-12-26,97.88,,Phoenix,96848
258,483,2022-06-12,Processing,Credit Card,208 Second Ave,,,5603.55,,San Jose,73214
259,861,2023-05-03,Shipped,Debit Card,3285 Second Ave,2023-05-04,,3510.24,,San Diego,15754
260,659,2023-07-29,Delivered,Debit Card,3281 Park Rd,2023-07-31,2023-08-04,419.67,,San Diego,36504
261,300,2023-06-06,Shipped,Debit Card,2117 Second Ave,2023-06-07,,0,,Chicago,56076
262,416,2023-04-12,Delivered,Apple Pay,2273 Oak Ave,2023-04-13,2023-04-14,0,,Charlotte,81105
263,861,2022-05-27,Pending,Apple Pay,3285 Second Ave,,,0,,San Diego,15754
264,143,2023-03-07,Delivered,Apple Pay,7665 First St,2023-03-10,2023-03-17,287.68,,Phoenix,17456
265,106,2024-03-19,Delivered,Apple Pay,6907 Oak Ave,2024-03-21,2024-03-26,5107.42,,Philadelphia,27322
266,7,2024-04-15,Delivered,Apple Pay,2903 Second Ave,2024-04-18,2024-04-23,338.05,,San Jose,31417
267,522,2023-12-06,Delivered,Google Pay,7539 Main St,2023-12-08,2023-12-10,193.82,,Philadelphia,76316
268,611,2023-08-01,Processing,Credit Card,2941 First St,,,0,,Houston,34671
269,152,2021-11-23,Processing,PayPal,5617 Second Ave,,,1218.96,,New York,88282
270,558,2022-05-04,Processing,Apple Pay,9231 Second Ave,,,135.77,,Los Angeles,34134
271,853,2022-11-08,Delivered,PayPal,3272 Second Ave,2022-11-10,2022-11-11,85.98,,San Jose,93540
272,198,2023-02-25,Shipped,Debit Card,5473 Second Ave,2023-02-26,,1371.58,,Chicago,31299
273,30,2022-11-08,Delivered,Google Pay,9324 Main St,2022-11-09,2022-11-13,457.94,,San Diego,80468
274,596,2021-03-08,Delivered,Debit Card,4111 Oak Ave,2021-03-10,2021-03-14,0,,San Jose,50812
275,52,2022-03-11,Pending,Debit Card,4551 Park Rd,,,265.57,,Houston,80798
276,57,2023-10-27,Shipped,Apple Pay,7122 Oak Ave,2023-10-29,,150.33,,Los Angeles,33819
277,64,2023-08-06,Delivered,Debit Card,2606 First St,2023-08-07,2023-08-11,26.19,,Jacksonville,78386
278,938,2023-03-26,Cancelled,Debit Card,7225 Main St,,,6426.25,,Los Angeles,52795
279,252,2022-04-09,Delivered,PayPal,6475 Second Ave,2022-04-10,2022-04-13,2078.16,,San Jose,60311
280,558,2020-12-17,Delivered,Apple Pay,9231 Second Ave,2020-12-19,2020-12-25,1948.76,,Los Angeles,34134
281,306,2023-02-01,Delivered,Google Pay,5177 Main St,2023-02-03,2023-02-10,6158.59,,Los Angeles,36633
282,253,2023-06-16,Delivered,PayPal,3903 Main St,2023-06-18,2023-06-19,783.46,,San Antonio,89320
283,54,2023-09-11,Shipped,Debit Card,9669 Main St,2023-09-14,,671.75,,San Antonio,59857
284,80,2020-11-10,Cancelled,Debit Card,2541 Park Rd,,,776.04,,Austin,19359
285,274,2024-05-03,Delivered,Credit Card,7180 First St,2024-05-05,2024-05-06,3471.42,,Chicago,90492
286,415,2024-05-07,Shipped,PayPal,9075 Park Rd,2024-05-10,,5761.05,,Phoenix,82559
287,896,2021-01-29,Delivered,Google Pay,8859 First St,2021-01-31,2021-02-07,145.3,,Los Angeles,20169
288,419,2023-04-21,Delivered,PayPal,8966 Main St,2023-04-23,2023-04-26,335.55,,Fort Worth,69322
289,138,2023-01-31,Delivered,Apple Pay,9748 First St,2023-02-03,2023-02-04,8473.76,,San Antonio,20308
290,862,2024-03-04,Delivered,Google Pay,2955 Park Rd,2024-03-07,2024-03-08,265.55,,Jacksonville,42239
291,883,2024-03-27,Delivered,Debit Card,9985 First St,2024-03-30,2024-03-31,5815.68,,New York,34470
292,703,2023-06-24,Delivered,PayPal,408 First St,2023-06-27,2023-07-01,90.01,,Los Angeles,15572
293,630,2020-12-09,Processing,Debit Card,3263 Main St,,,104.91,,Phoenix,91185
294,574,2020-12-19,Delivered,Debit Card,6819 First St,2020-12-21,2020-12-25,3008.17,,San Diego,88802
295,652,2023-03-10,Pending,Credit Card,6961 Main St,,,468.23,,Philadelphia,40885
296,113,2022-01-26,Shipped,Debit Card,7364 First St,2022-01-29,,0,,Houston,57537
297,3,2023-01-29,Delivered,Google Pay,2715 First St,2023-01-30,2023-02-03,796.14,,Fort Worth,46421
298,678,2023-06-14,Shipped,Credit Card,6193 Park Rd,2023-06-15,,173.05,,San Diego,29443
299,800,2020-11-05,Shipped,PayPal,8576 Main St,2020-11-06,,1383.54,,Jacksonville,54342
300,68,2024-04-19,Delivered,Debit Card,4037 First St,2024-04-20,2024-04-24,223.6,,Dallas,74332
301,265,2024-03-06,Delivered,Apple Pay,4873 Main St,2024-03-07,2024-03-13,116.71,,San Diego,98208
302,438,2023-04-11,Delivered,Apple Pay,5733 Oak Ave,2023-04-13,2023-04-20,1394.32,,Jacksonville,94663
303,637,2021-06-20,Delivered,PayPal,6511 Second Ave,2021-06-23,2021-06-30,631.54,,Charlotte,77552
304,85,2023-05-22,Delivered,Google Pay,6844 First St,2023-05-25,2023-05-27,134.44,,Philadelphia,96846
305,861,2023-06-24,Delivered,Debit Card,3285 Second Ave,2023-06-27,2023-07-04,2160.45,,San Diego,15754
306,489,2022-08-04,Delivered,PayPal,1736 Park Rd,2022-08-06,2022-08-10,175.24,,Columbus,82789
307,239,2023-10-19,Delivered,Apple Pay,4385 Park Rd,2023-10-21,2023-10-25,787.32,,Phoenix,75179
308,564,2022-05-10,Cancelled,PayPal,6332 Park Rd,,,138.76,,San Jose,90151
309,514,2022-05-02,Processing,Debit Card,5213 Park Rd,,,54.8,,Austin,92465
310,237,2023-04-04,Shipped,Debit Card,3522 Park Rd,2023-04-05,,2548.39,,San Diego,12009
311,618,2023-11-06,Delivered,Google Pay,276 First St,2023-11-07,2023-11-13,1165.73,,Fort Worth,77195
312,501,2024-02-02,Delivered,Apple Pay,5946 Park Rd,2024-02-05,2024-02-09,0,,Austin,71235
313,394,2023-09-30,Delivered,Debit Card,8483 Main St,2023-10-01,2023-10-03,898.52,,Fort Worth,43540
314,384,2024-05-22,Delivered,PayPal,393 Main St,2024-05-25,2024-05-26,269.04,,Houston,42613
315,219,2023-12-23,Delivered,Apple Pay,6221 First St,2023-12-25,2023-12-27,6799.89,,San Diego,81989
316,299,2024-03-09,Cancelled,PayPal,5853 Oak Ave,,,7884.95,,San Diego,29840
317,741,2023-07-03,Processing,Debit Card,7300 First St,,,509.83,,Phoenix,87264
318,327,2023-12-21,Delivered,Google Pay,1476 Second Ave,2023-12-23,2023-12-27,369.25,,Austin,43924
319,859,2023-10-19,Delivered,Debit Card,3872 First St,2023-10-20,2023-10-23,352.2,,Jacksonville,37936
320,637,2023-06-12,Delivered,Google Pay,6511 Second Ave,2023-06-14,2023-06-16,616.1,,Charlotte,77552
321,973,2023-04-26,Delivered,Credit Card,4799 Park Rd,2023-04-27,2023-04-28,106.95,,Dallas,78235
322,236,2021-12-19,Delivered,Google Pay,3220 Main St,2021-12-20,2021-12-22,3153.98,,Jacksonville,59436
323,889,2024-01-15,Delivered,Debit Card,4973 First St,2024-01-16,2024-01-23,0,,Philadelphia,32954
324,501,2022-10-25,Pending,Debit Card,5946 Park Rd,,,607.1,,Austin,71235
325,130,2021-11-03,Processing,PayPal,2678 Park Rd,,,5253.3,,Philadelphia,52517
326,767,2024-05-27,Delivered,Google Pay,6220 Second Ave,2024-05-30,2024-06-02,0,,San Antonio,52406
327,945,2023-01-23,Pending,PayPal,5345 Park Rd,,,7253.4,,San Jose,26182
328,188,2023-07-14,Processing,Google Pay,6909 First St,,,2483,,San Diego,36741
329,391,2021-02-06,Cancelled,Google Pay,2028 Park Rd,,,334.31,,Dallas,23928
330,387,2021-03-09,Delivered,Debit Card,3775 Oak Ave,2021-03-10,2021-03-17,1082.05,,Houston,12872
331,637,2022-03-19,Delivered,PayPal,6511 Second Ave,2022-03-21,2022-03-22,50.37,,Charlotte,77552
332,373,2023-03-09,Delivered,Google Pay,1145 Park Rd,2023-03-12,2023-03-13,308.31,,San Diego,93964
333,444,2022-07-31,Processing,Apple Pay,9138 Main St,,,1699.25,,San Diego,94613
334,191,2024-02-03,Delivered,Google Pay,2716 Park Rd,2024-02-04,2024-02-10,87.12,,Columbus,50988
335,145,2021-05-20,Delivered,PayPal,7892 Second Ave,2021-05-21,2021-05-27,281.83,,Philadelphia,18109
336,903,2022-05-24,Delivered,Debit Card,1203 Oak Ave,2022-05-26,2022-06-01,1304.83,,New York,49522
337,679,2023-09-04,Delivered,PayPal,8870 Park Rd,2023-09-06,2023-09-11,2432.31,,Jacksonville,32984
338,457,2024-02-15,Delivered,Debit Card,9334 Main St,2024-02-17,2024-02-21,711.16,,San Jose,47152
339,753,2023-10-25,Delivered,Apple Pay,2022 Main St,2023-10-26,2023-10-28,825.88,,San Jose,67037
340,626,2022-07-24,Delivered,Credit Card,4831 First St,2022-07-25,2022-07-26,598.43,,New York,98931
341,973,2024-01-18,Delivered,Apple Pay,4799 Park Rd,2024-01-19,2024-01-20,0,,Dallas,78235
342,303,2022-02-17,Processing,Credit Card,297 Park Rd,,,857.3,,Dallas,27299
343,803,2023-11-12,Delivered,Google Pay,9019 Second Ave,2023-11-15,2023-11-18,483.58,,Charlotte,95463
344,197,2021-07-23,Delivered,Credit Card,759 Main St,2021-07-25,2021-07-29,344.26,,Dallas,27961
345,106,2024-03-22,Delivered,Debit Card,6907 Oak Ave,2024-03-24,2024-03-30,206.4,,Philadelphia,27322
346,290,2024-03-24,Delivered,Apple Pay,8547 Park Rd,2024-03-26,2024-03-28,991.48,,San Antonio,58374
347,991,2021-04-16,Delivered,PayPal,2267 First St,2021-04-17,2021-04-18,0,,Los Angeles,45895
348,738,2023-05-17,Shipped,Apple Pay,4982 Main St,2023-05-19,,24.12,,San Jose,57636
349,599,2024-04-19,Cancelled,PayPal,7564 Park Rd,,,1254.2,,Los Angeles,94465
350,767,2023-02-12,Processing,PayPal,6220 Second Ave,,,621.73,,San Antonio,52406
351,932,2023-09-30,Delivered,Debit Card,1741 Main St,2023-10-03,2023-10-10,1031.32,,Fort Worth,62665
352,232,2023-07-10,Delivered,Apple Pay,9793 Oak Ave,2023-07-11,2023-07-14,1161.99,,Dallas,98965
353,196,2022-05-10,Delivered,Credit Card,1684 First St,2022-05-12,2022-05-14,0,,Chicago,54444
354,799,2022-09-09,Shipped,Apple Pay,7125 First St,2022-09-12,,274.49,,Fort Worth,70129
355,96,2022-09-05,Delivered,Apple Pay,7792 Park Rd,2022-09-08,2022-09-10,251.99,,Los Angeles,91691
356,922,2023-01-06,Delivered,PayPal,9703 Main St,2023-01-09,2023-01-12,6034.25,,San Antonio,34749
357,531,2024-03-21,Delivered,Credit Card,9929 First St,2024-03-23,2024-03-24,0,,Dallas,51307
358,560,2024-01-01,Delivered,Debit Card,9390 Second Ave,2024-01-04,2024-01-06,10.72,,San Jose,88166
359,467,2023-04-27,Delivered,Google Pay,6165 Second Ave,2023-04-30,2023-05-07,1037.12,,Chicago,73407
360,211,2023-10-08,Delivered,Google Pay,9506 Oak Ave,2023-10-11,2023-10-16,104.76,,Austin,14888
361,589,2024-04-01,Shipped,Credit Card,3993 Park Rd,2024-04-04,,754.58,,Charlotte,49666
362,269,2023-10-07,Cancelled,Google Pay,8466 Second Ave,,,8505.63,,Houston,86089
363,800,2023-07-18,Shipped,Credit Card,8576 Main St,2023-07-20,,401.07,,Jacksonville,54342
364,284,2022-10-27,Delivered,Credit Card,7331 Second Ave,2022-10-29,2022-11-03,639.23,,Fort Worth,65725
365,117,2022-09-29,Delivered,Google Pay,522 Oak Ave,2022-10-01,2022-10-05,0,,Austin,56955
366,969,2023-08-13,Delivered,Apple Pay,8121 Main St,2023-08-16,2023-08-18,1915.31,,San Jose,55731
367,484,2023-01-21,Delivered,Credit Card,3096 Second Ave,2023-01-24,2023-01-31,156.2,,San Diego,62150
368,56,2023-04-07,Delivered,Apple Pay,6724 Oak Ave,2023-04-10,2023-04-13,273.72,,Austin,26728
369,981,2021-07-08,Pending,Debit Card,5898 Main St,,,192.4,,Phoenix,55838
370,663,2022-06-16,Shipped,Debit Card,9499 Main St,2022-06-18,,2254.56,,Charlotte,15796
371,766,2023-11-28,Pending,Credit Card,1358 Oak Ave,,,916.6,,San Antonio,98723
372,143,2020-08-21,Delivered,Google Pay,7665 First St,2020-08-23,2020-08-28,1203.6,,Phoenix,17456
373,651,2024-01-04,Pending,PayPal,4019 Oak Ave,,,618.38,,San Antonio,14931
374,756,2024-05-06,Delivered,Google Pay,4168 Park Rd,2024-05-07,2024-05-11,2770.3,,Charlotte,99688
375,262,2023-12-14,Delivered,Credit Card,5584 First St,2023-12-17,2023-12-20,5291.86,,San Diego,87908
376,921,2023-07-29,Delivered,PayPal,4153 Second Ave,2023-07-31,2023-08-05,700.96,,Phoenix,96848
377,535,2022-06-29,Delivered,Apple Pay,718 First St,2022-06-30,2022-07-01,1533.87,,Los Angeles,30461
378,294,2021-12-26,Delivered,Credit Card,5045 Oak Ave,2021-12-27,2021-12-31,101.61,,Charlotte,22234
379,240,2020-10-24,Processing,PayPal,5226 First St,,,5042.07,,Philadelphia,83731
380,992,2022-10-05,Delivered,Apple Pay,934 First St,2022-10-08,2022-10-11,3605.7,,Columbus,78809
381,666,2021-01-16,Delivered,Debit Card,9445 Second Ave,2021-01-17,2021-01-23,2399.81,,Columbus,69616
382,874,2023-04-22,Processing,PayPal,1380 Park Rd,,,1307.31,,Austin,22898
383,98,2022-09-01,Cancelled,Google Pay,1746 First St,,,32.38,,Los Angeles,49251
384,290,2024-05-05,Processing,Debit Card,8547 Park Rd,,,9298.4,,San Antonio,58374
385,858,2024-04-17,Processing,Credit Card,5009 First St,,,61.32,,San Jose,31270
386,266,2021-10-04,Processing,PayPal,7032 First St,,,242.8,,Jacksonville,68860
387,631,2023-08-23,Processing,Apple Pay,2065 Main St,,,101.97,,Jacksonville,27027
388,967,2024-01-24,Processing,Google Pay,1180 Park Rd,,,324.33,,San Antonio,21662
389,399,2024-01-31,Delivered,Google Pay,6321 Park Rd,2024-02-02,2024-02-08,0,,Chicago,13777
390,395,2022-05-30,Delivered,Credit Card,2962 Main St,2022-06-01,2022-06-08,1300.52,,Columbus,57214
391,382,2022-11-14,Shipped,Google Pay,2862 Second Ave,2022-11-15,,765.5,,Fort Worth,74169
392,92,2024-05-06,Shipped,Google Pay,2534 First St,2024-05-07,,412.91,,Columbus,73483
393,931,2024-04-17,Cancelled,Credit Card,4025 Park Rd,,,81.8,,Philadelphia,62228
394,651,2023-07-07,Shipped,Debit Card,4019 Oak Ave,2023-07-09,,265.17,,San Antonio,14931
395,964,2024-02-28,Delivered,Apple Pay,1464 Park Rd,2024-03-02,2024-03-04,203.52,,San Diego,65750
396,163,2024-02-23,Delivered,Apple Pay,1502 Second Ave,2024-02-24,2024-02-27,0,,Chicago,18870
397,134,2024-01-23,Delivered,Google Pay,4286 Park Rd,2024-01-24,2024-01-31,0,,Fort Worth,25726
398,986,2023-06-29,Shipped,Google Pay,4454 Main St,2023-06-30,,320,,San Diego,74103
399,559,2023-07-26,Delivered,Credit Card,7358 Park Rd,2023-07-29,2023-08-04,51.18,,Phoenix,34632
400,731,2022-05-24,Delivered,Apple Pay,8946 Park Rd,2022-05-26,2022-05-31,0,,Austin,64304
401,233,2024-03-06,Delivered,Credit Card,8692 Park Rd,2024-03-08,2024-03-10,685.76,,Fort Worth,64568
402,786,2022-10-30,Delivered,PayPal,8087 First St,2022-10-31,2022-11-05,90.36,,New York,77286
403,854,2020-05-06,Cancelled,PayPal,4083 Oak Ave,,,894.24,,Chicago,17928
404,456,2024-02-14,Delivered,Credit Card,8499 Main St,2024-02-17,2024-02-24,9910.67,,Chicago,29249
405,340,2024-01-31,Delivered,Credit Card,7257 First St,2024-02-01,2024-02-03,74,,Chicago,51586
406,286,2024-01-30,Delivered,Debit Card,2381 Oak Ave,2024-01-31,2024-02-05,398.01,,Chicago,17780
407,934,2023-02-25,Delivered,PayPal,6001 Main St,2023-02-28,2023-03-06,0,,New York,98857
408,984,2021-06-16,Delivered,PayPal,7298 Oak Ave,2021-06-17,2021-06-24,54.8,,San Diego,56365
409,456,2023-07-22,Delivered,Credit Card,8499 Main St,2023-07-24,2023-07-27,262.58,,Chicago,29249
410,549,2020-11-04,Processing,PayPal,9651 Second Ave,,,0,,San Antonio,43483
411,447,2023-04-01,Delivered,PayPal,7713 Second Ave,2023-04-03,2023-04-05,3495.72,,Chicago,21869
412,461,2022-07-26,Delivered,PayPal,8806 Second Ave,2022-07-27,2022-08-01,576.86,,Charlotte,22214
413,500,2022-01-05,Delivered,Apple Pay,3857 Oak Ave,2022-01-08,2022-01-11,119,,Phoenix,68085
414,404,2022-08-22,Pending,PayPal,3950 Main St,,,2188.12,,San Antonio,68220
415,940,2023-01-22,Shipped,Debit Card,5723 First St,2023-01-23,,0,,Austin,95710
416,969,2023-04-01,Delivered,PayPal,8121 Main St,2023-04-02,2023-04-05,2377.82,,San Jose,55731
417,26,2022-01-24,Delivered,Debit Card,5238 Main St,2022-01-25,2022-01-30,0,,New York,86569
418,450,2024-04-07,Delivered,PayPal,6018 First St,2024-04-08,2024-04-09,522.44,,Dallas,69591
419,603,2022-08-21,Delivered,Google Pay,4092 Second Ave,2022-08-24,2022-08-31,0,,Houston,73225
420,355,2024-03-27,Delivered,Google Pay,3960 First St,2024-03-30,2024-04-04,1160.81,,San Jose,20348
421,473,2024-01-06,Shipped,PayPal,3895 Second Ave,2024-01-09,,505.9,,Dallas,98345
422,357,2022-01-04,Delivered,Apple Pay,2522 Second Ave,2022-01-05,2022-01-08,1212.55,,Houston,51910
423,849,2020-11-11,Delivered,Credit Card,2145 Main St,2020-11-13,2020-11-19,567.99,,San Jose,14370
424,398,2021-05-27,Processing,Google Pay,7009 Oak Ave,,,1714.3,,Fort Worth,27368
425,33,2023-11-10,Processing,Apple Pay,5717 Oak Ave,,,825.56,,Jacksonville,93130
426,183,2021-03-01,Delivered,Google Pay,2607 Park Rd,2021-03-03,2021-03-07,1018.54,,Dallas,31229
427,930,2023-01-10,Shipped,Google Pay,8620 Park Rd,2023-01-13,,404.58,,San Jose,72027
428,275,2024-05-08,Shipped,Debit Card,4660 Main St,2024-05-10,,344.65,,Houston,23336
429,274,2021-03-15,Delivered,Credit Card,7180 First St,2021-03-18,2021-03-24,1576.99,,Chicago,90492
430,173,2024-03-30,Delivered,Debit Card,2439 Second Ave,2024-04-01,2024-04-03,172.27,,New York,67432
431,271,2023-01-11,Delivered,Debit Card,5210 Park Rd,2023-01-14,2023-01-19,1039.87,,Philadelphia,37114
432,326,2022-12-20,Pending,Google Pay,1769 Oak Ave,,,122.18,,San Diego,11567
433,545,2023-03-31,Delivered,Debit Card,5829 Second Ave,2023-04-03,2023-04-10,844.84,,Chicago,91681
434,24,2024-01-30,Delivered,Debit Card,6758 First St,2024-01-31,2024-02-04,2865.54,,Chicago,38016
435,623,2024-03-13,Delivered,Google Pay,1482 Oak Ave,2024-03-14,2024-03-21,4556.37,,Philadelphia,30204
436,880,2022-07-02,Delivered,Apple Pay,6708 Second Ave,2022-07-04,2022-07-09,0,,Austin,52739
437,410,2024-05-05,Shipped,Google Pay,4266 Second Ave,2024-05-06,,956.34,,Los Angeles,34581
438,727,2024-05-30,Delivered,PayPal,6494 Park Rd,2024-06-02,2024-06-06,691.34,,San Jose,22809
439,967,2024-04-15,Pending,Credit Card,1180 Park Rd,,,548.25,,San Antonio,21662
440,565,2023-09-13,Delivered,Debit Card,1891 First St,2023-09-16,2023-09-19,32.14,,Dallas,15559
441,919,2023-07-28,Shipped,Google Pay,7248 Park Rd,2023-07-31,,228.96,,Houston,76795
442,934,2022-02-28,Cancelled,Debit Card,6001 Main St,,,300.04,,New York,98857
443,491,2023-05-15,Delivered,Credit Card,4211 Second Ave,2023-05-16,2023-05-18,9415.09,,Phoenix,16253
444,645,2021-05-15,Delivered,PayPal,2238 Main St,2021-05-16,2021-05-18,370.92,,Jacksonville,92924
445,4,2022-02-11,Delivered,Credit Card,5735 Second Ave,2022-02-14,2022-02-16,128.34,,Philadelphia,15695
446,549,2024-02-24,Pending,Credit Card,9651 Second Ave,,,192.3,,San Antonio,43483
447,712,2021-12-27,Shipped,Debit Card,6120 Oak Ave,2021-12-28,,0,,Austin,98363
448,963,2024-05-25,Delivered,PayPal,2205 Second Ave,2024-05-26,2024-06-02,205.06,,Phoenix,19746
449,373,2023-05-17,Cancelled,Apple Pay,1145 Park Rd,,,192.15,,San Diego,93964
450,112,2024-03-05,Delivered,Debit Card,9722 Oak Ave,2024-03-07,2024-03-11,42.95,,San Antonio,95841
451,966,2023-09-16,Processing,Apple Pay,7204 First St,,,516.19,,Fort Worth,89116
452,831,2023-11-06,Shipped,Debit Card,8000 Park Rd,2023-11-09,,71.4,,New York,42884
453,656,2023-11-13,Delivered,Credit Card,1260 Oak Ave,2023-11-15,2023-11-19,692.64,,Los Angeles,87687
454,13,2023-04-03,Pending,Apple Pay,7223 Oak Ave,,,86.78,,Phoenix,10425
455,94,2022-08-11,Processing,Credit Card,7849 First St,,,322.29,,Philadelphia,96991
456,335,2023-11-25,Delivered,Credit Card,2946 Oak Ave,2023-11-26,2023-11-30,1047.08,,Philadelphia,87662
457,662,2021-09-10,Processing,PayPal,7681 Park Rd,,,0,,Columbus,66113
458,813,2023-02-25,Delivered,Google Pay,3583 First St,2023-02-26,2023-03-02,276.44,,Los Angeles,14273
459,708,2022-08-25,Delivered,Debit Card,9756 Oak Ave,2022-08-27,2022-08-30,802.69,,Philadelphia,98280
460,871,2023-10-03,Shipped,Apple Pay,1476 Park Rd,2023-10-05,,114.96,,Fort Worth,78002
461,671,2023-01-27,Shipped,Debit Card,3793 Park Rd,2023-01-29,,394.48,,Fort Worth,45043
462,594,2023-12-27,Delivered,Debit Card,7327 Main St,2023-12-28,2024-01-04,541.7,,Philadelphia,29571
463,636,2024-05-05,Delivered,Debit Card,8254 Oak Ave,2024-05-08,2024-05-13,722.46,,New York,93930
464,962,2021-05-30,Shipped,Google Pay,701 Oak Ave,2021-06-01,,0,,Houston,49283
465,489,2022-10-01,Delivered,Google Pay,1736 Park Rd,2022-10-03,2022-10-10,48.14,,Columbus,82789
466,504,2023-10-21,Delivered,Google Pay,272 Main St,2023-10-22,2023-10-23,390.02,,Phoenix,27865
467,666,2020-09-26,Shipped,PayPal,9445 Second Ave,2020-09-28,,596.19,,Columbus,69616
468,426,2022-08-12,Delivered,Google Pay,1606 Park Rd,2022-08-15,2022-08-20,1338.48,,San Antonio,37964
469,574,2023-09-01,Delivered,Apple Pay,6819 First St,2023-09-04,2023-09-06,80.74,,San Diego,88802
470,877,2023-09-18,Pending,Credit Card,8499 Oak Ave,,,2942.68,,San Diego,39829
471,397,2022-06-23,Delivered,Google Pay,5715 Oak Ave,2022-06-26,2022-06-30,399.12,,Columbus,62530
472,187,2023-04-15,Pending,Debit Card,5049 First St,,,0,,Phoenix,99783
473,730,2022-12-02,Processing,PayPal,8800 First St,,,0,,San Jose,37490
474,344,2023-10-28,Shipped,Google Pay,1210 Park Rd,2023-10-30,,35.2,,Jacksonville,24160
475,146,2023-01-09,Delivered,Google Pay,4159 First St,2023-01-12,2023-01-19,155.08,,New York,78690
476,436,2023-03-29,Delivered,Apple Pay,6506 Second Ave,2023-03-30,2023-04-03,1162.2,,Jacksonville,93105
477,836,2023-12-17,Shipped,PayPal,6535 Second Ave,2023-12-18,,0,,Fort Worth,95078
478,181,2023-04-16,Delivered,Debit Card,6830 First St,2023-04-18,2023-04-22,3690.79,,Dallas,19666
479,77,2024-04-03,Delivered,Google Pay,1725 Oak Ave,2024-04-04,2024-04-08,217,,San Jose,37659
480,400,2020-02-29,Delivered,Debit Card,4386 Park Rd,2020-03-01,2020-03-06,91.2,,Los Angeles,98857
481,968,2022-10-06,Delivered,Apple Pay,261 Main St,2022-10-07,2022-10-09,28.02,,Phoenix,39127
482,194,2023-06-02,Delivered,Credit Card,4433 Park Rd,2023-06-05,2023-06-06,0,,Chicago,57964
483,790,2024-04-03,Delivered,Debit Card,7838 Oak Ave,2024-04-04,2024-04-06,0,,Fort Worth,37159
484,461,2021-11-19,Delivered,Credit Card,8806 Second Ave,2021-11-20,2021-11-23,632.72,,Charlotte,22214
485,418,2023-11-25,Processing,PayPal,4474 Oak Ave,,,1082.26,,Houston,99573
486,452,2023-10-10,Delivered,Debit Card,4221 First St,2023-10-11,2023-10-14,167.85,,Dallas,77681
487,419,2023-09-23,Processing,PayPal,8966 Main St,,,541.9,,Fort Worth,69322
488,323,2023-12-13,Delivered,Debit Card,3501 First St,2023-12-16,2023-12-22,7946.44,,Philadelphia,70731
489,639,2022-03-05,Delivered,Debit Card,1004 Main St,2022-03-07,2022-03-12,2249.71,,San Antonio,80074
