order_id,customer_id,order_date,status,payment_method,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_date,delivery_date,total_amount
243,366,2022-08-20,Delivered,Credit Card,6004 Oak Ave,Charlotte,NC,58280,2022-08-22,2022-08-25,121.12
244,597,2024-04-13,Shipped,Debit Card,926 Main St,Charlotte,NC,17051,2024-04-16,,287.25
245,307,2020-11-04,Delivered,PayPal,7267 Oak Ave,Phoenix,AZ,42044,2020-11-07,2020-11-08,2959.4
246,923,2021-12-13,Delivered,Debit Card,6371 Second Ave,Dallas,TX,63950,2021-12-15,2021-12-19,595.81
247,569,2024-02-01,Processing,Apple Pay,4197 Park Rd,Los Angeles,CA,95010,,,5386.8
248,747,2023-06-18,Delivered,Apple Pay,6995 Second Ave,Philadelphia,PA,52830,2023-06-19,2023-06-21,35.37
249,241,2022-09-22,Shipped,Debit Card,2597 Oak Ave,Phoenix,AZ,40149,2022-09-23,,893.46
250,713,2022-07-04,Delivered,Debit Card,2448 First St,Los Angeles,CA,87405,2022-07-07,2022-07-13,0.0
251,215,2023-09-13,Delivered,Debit Card,6743 First St,San Jose,CA,52982,2023-09-15,2023-09-17,0.0
252,863,2023-09-12,Delivered,Credit Card,2348 First St,New York,NY,24544,2023-09-13,2023-09-18,462.72
253,196,2022-04-13,Delivered,Debit Card,1684 First St,Chicago,IL,54444,2022-04-15,2022-04-22,354.31
254,4,2022-03-07,Delivered,PayPal,5735 Second Ave,Philadelphia,PA,15695,2022-03-10,2022-03-17,951.4
255,340,2023-11-22,Shipped,Debit Card,7257 First St,Chicago,IL,51586,2023-11-23,,1643.3999999999999
256,810,2022-05-29,Delivered,PayPal,1611 Main St,Los Angeles,CA,27047,2022-05-30,2022-06-06,3759.2200000000003
257,921,2023-12-18,Delivered,Credit Card,4153 Second Ave,Phoenix,AZ,96848,2023-12-21,2023-12-26,97.88
258,483,2022-06-12,Processing,Credit Card,208 Second Ave,San Jose,CA,73214,,,5603.55
259,861,2023-05-03,Shipped,Debit Card,3285 Second Ave,San Diego,CA,15754,2023-05-04,,3510.2400000000002
260,659,2023-07-29,Delivered,Debit Card,3281 Park Rd,San Diego,CA,36504,2023-07-31,2023-08-04,419.67
261,300,2023-06-06,Shipped,Debit Card,2117 Second Ave,Chicago,IL,56076,2023-06-07,,0.0
262,416,2023-04-12,Delivered,Apple Pay,2273 Oak Ave,Charlotte,NC,81105,2023-04-13,2023-04-14,0.0
263,861,2022-05-27,Pending,Apple Pay,3285 Second Ave,San Diego,CA,15754,,,0.0
264,143,2023-03-07,Delivered,Apple Pay,7665 First St,Phoenix,AZ,17456,2023-03-10,2023-03-17,287.68
265,106,2024-03-19,Delivered,Apple Pay,6907 Oak Ave,Philadelphia,PA,27322,2024-03-21,2024-03-26,5107.42
266,7,2024-04-15,Delivered,Apple Pay,2903 Second Ave,San Jose,CA,31417,2024-04-18,2024-04-23,338.05
267,522,2023-12-06,Delivered,Google Pay,7539 Main St,Philadelphia,PA,76316,2023-12-08,2023-12-10,193.82
268,611,2023-08-01,Processing,Credit Card,2941 First St,Houston,TX,34671,,,0.0
269,152,2021-11-23,Processing,PayPal,5617 Second Ave,New York,NY,88282,,,1218.96
270,558,2022-05-04,Processing,Apple Pay,9231 Second Ave,Los Angeles,CA,34134,,,135.77
271,853,2022-11-08,Delivered,PayPal,3272 Second Ave,San Jose,CA,93540,2022-11-10,2022-11-11,85.98
272,198,2023-02-25,Shipped,Debit Card,5473 Second Ave,Chicago,IL,31299,2023-02-26,,1371.58
273,30,2022-11-08,Delivered,Google Pay,9324 Main St,San Diego,CA,80468,2022-11-09,2022-11-13,457.93999999999994
274,596,2021-03-08,Delivered,Debit Card,4111 Oak Ave,San Jose,CA,50812,2021-03-10,2021-03-14,0.0
275,52,2022-03-11,Pending,Debit Card,4551 Park Rd,Houston,TX,80798,,,265.57
276,57,2023-10-27,Shipped,Apple Pay,7122 Oak Ave,Los Angeles,CA,33819,2023-10-29,,150.33
277,64,2023-08-06,Delivered,Debit Card,2606 First St,Jacksonville,FL,78386,2023-08-07,2023-08-11,26.19
278,938,2023-03-26,Cancelled,Debit Card,7225 Main St,Los Angeles,CA,52795,,,6426.25
279,252,2022-04-09,Delivered,PayPal,6475 Second Ave,San Jose,CA,60311,2022-04-10,2022-04-13,2078.16
280,558,2020-12-17,Delivered,Apple Pay,9231 Second Ave,Los Angeles,CA,34134,2020-12-19,2020-12-25,1948.76
281,306,2023-02-01,Delivered,Google Pay,5177 Main St,Los Angeles,CA,36633,2023-02-03,2023-02-10,6158.59
282,253,2023-06-16,Delivered,PayPal,3903 Main St,San Antonio,TX,89320,2023-06-18,2023-06-19,783.46
283,54,2023-09-11,Shipped,Debit Card,9669 Main St,San Antonio,TX,59857,2023-09-14,,671.75
284,80,2020-11-10,Cancelled,Debit Card,2541 Park Rd,Austin,TX,19359,,,776.04
285,274,2024-05-03,Delivered,Credit Card,7180 First St,Chicago,IL,90492,2024-05-05,2024-05-06,3471.42
286,415,2024-05-07,Shipped,PayPal,9075 Park Rd,Phoenix,AZ,82559,2024-05-10,,5761.05
287,896,2021-01-29,Delivered,Google Pay,8859 First St,Los Angeles,CA,20169,2021-01-31,2021-02-07,145.3
288,419,2023-04-21,Delivered,PayPal,8966 Main St,Fort Worth,TX,69322,2023-04-23,2023-04-26,335.55
289,138,2023-01-31,Delivered,Apple Pay,9748 First St,San Antonio,TX,20308,2023-02-03,2023-02-04,8473.76
290,862,2024-03-04,Delivered,Google Pay,2955 Park Rd,Jacksonville,FL,42239,2024-03-07,2024-03-08,265.55
291,883,2024-03-27,Delivered,Debit Card,9985 First St,New York,NY,34470,2024-03-30,2024-03-31,5815.679999999999
292,703,2023-06-24,Delivered,PayPal,408 First St,Los Angeles,CA,15572,2023-06-27,2023-07-01,90.00999999999999
293,630,2020-12-09,Processing,Debit Card,3263 Main St,Phoenix,AZ,91185,,,104.91
294,574,2020-12-19,Delivered,Debit Card,6819 First St,San Diego,CA,88802,2020-12-21,2020-12-25,3008.17
295,652,2023-03-10,Pending,Credit Card,6961 Main St,Philadelphia,PA,40885,,,468.23
296,113,2022-01-26,Shipped,Debit Card,7364 First St,Houston,TX,57537,2022-01-29,,0.0
297,3,2023-01-29,Delivered,Google Pay,2715 First St,Fort Worth,TX,46421,2023-01-30,2023-02-03,796.1400000000001
298,678,2023-06-14,Shipped,Credit Card,6193 Park Rd,San Diego,CA,29443,2023-06-15,,173.05
299,800,2020-11-05,Shipped,PayPal,8576 Main St,Jacksonville,FL,54342,2020-11-06,,1383.54
300,68,2024-04-19,Delivered,Debit Card,4037 First St,Dallas,TX,74332,2024-04-20,2024-04-24,223.6
301,265,2024-03-06,Delivered,Apple Pay,4873 Main St,San Diego,CA,98208,2024-03-07,2024-03-13,116.71
302,438,2023-04-11,Delivered,Apple Pay,5733 Oak Ave,Jacksonville,FL,94663,2023-04-13,2023-04-20,1394.32
303,637,2021-06-20,Delivered,PayPal,6511 Second Ave,Charlotte,NC,77552,2021-06-23,2021-06-30,631.54
304,85,2023-05-22,Delivered,Google Pay,6844 First St,Philadelphia,PA,96846,2023-05-25,2023-05-27,134.44
305,861,2023-06-24,Delivered,Debit Card,3285 Second Ave,San Diego,CA,15754,2023-06-27,2023-07-04,2160.45
306,489,2022-08-04,Delivered,PayPal,1736 Park Rd,Columbus,OH,82789,2022-08-06,2022-08-10,175.24
307,239,2023-10-19,Delivered,Apple Pay,4385 Park Rd,Phoenix,AZ,75179,2023-10-21,2023-10-25,787.32
308,564,2022-05-10,Cancelled,PayPal,6332 Park Rd,San Jose,CA,90151,,,138.76
309,514,2022-05-02,Processing,Debit Card,5213 Park Rd,Austin,TX,92465,,,54.8
310,237,2023-04-04,Shipped,Debit Card,3522 Park Rd,San Diego,CA,12009,2023-04-05,,2548.39
311,618,2023-11-06,Delivered,Google Pay,276 First St,Fort Worth,TX,77195,2023-11-07,2023-11-13,1165.73
312,501,2024-02-02,Delivered,Apple Pay,5946 Park Rd,Austin,TX,71235,2024-02-05,2024-02-09,0.0
313,394,2023-09-30,Delivered,Debit Card,8483 Main St,Fort Worth,TX,43540,2023-10-01,2023-10-03,898.52
314,384,2024-05-22,Delivered,PayPal,393 Main St,Houston,TX,42613,2024-05-25,2024-05-26,269.04
315,219,2023-12-23,Delivered,Apple Pay,6221 First St,San Diego,CA,81989,2023-12-25,2023-12-27,6799.889999999999
316,299,2024-03-09,Cancelled,PayPal,5853 Oak Ave,San Diego,CA,29840,,,7884.95
317,741,2023-07-03,Processing,Debit Card,7300 First St,Phoenix,AZ,87264,,,509.83000000000004
318,327,2023-12-21,Delivered,Google Pay,1476 Second Ave,Austin,TX,43924,2023-12-23,2023-12-27,369.25
319,859,2023-10-19,Delivered,Debit Card,3872 First St,Jacksonville,FL,37936,2023-10-20,2023-10-23,352.2
320,637,2023-06-12,Delivered,Google Pay,6511 Second Ave,Charlotte,NC,77552,2023-06-14,2023-06-16,616.0999999999999
321,973,2023-04-26,Delivered,Credit Card,4799 Park Rd,Dallas,TX,78235,2023-04-27,2023-04-28,106.95
322,236,2021-12-19,Delivered,Google Pay,3220 Main St,Jacksonville,FL,59436,2021-12-20,2021-12-22,3153.98
323,889,2024-01-15,Delivered,Debit Card,4973 First St,Philadelphia,PA,32954,2024-01-16,2024-01-23,0.0
324,501,2022-10-25,Pending,Debit Card,5946 Park Rd,Austin,TX,71235,,,607.1
325,130,2021-11-03,Processing,PayPal,2678 Park Rd,Philadelphia,PA,52517,,,5253.3
326,767,2024-05-27,Delivered,Google Pay,6220 Second Ave,San Antonio,TX,52406,2024-05-30,2024-06-02,0.0
327,945,2023-01-23,Pending,PayPal,5345 Park Rd,San Jose,CA,26182,,,7253.4
328,188,2023-07-14,Processing,Google Pay,6909 First St,San Diego,CA,36741,,,2483.0
329,391,2021-02-06,Cancelled,Google Pay,2028 Park Rd,Dallas,TX,23928,,,334.31
330,387,2021-03-09,Delivered,Debit Card,3775 Oak Ave,Houston,TX,12872,2021-03-10,2021-03-17,1082.05
331,637,2022-03-19,Delivered,PayPal,6511 Second Ave,Charlotte,NC,77552,2022-03-21,2022-03-22,50.37
332,373,2023-03-09,Delivered,Google Pay,1145 Park Rd,San Diego,CA,93964,2023-03-12,2023-03-13,308.31
333,444,2022-07-31,Processing,Apple Pay,9138 Main St,San Diego,CA,94613,,,1699.25
334,191,2024-02-03,Delivered,Google Pay,2716 Park Rd,Columbus,OH,50988,2024-02-04,2024-02-10,87.12
335,145,2021-05-20,Delivered,PayPal,7892 Second Ave,Philadelphia,PA,18109,2021-05-21,2021-05-27,281.83000000000004
336,903,2022-05-24,Delivered,Debit Card,1203 Oak Ave,New York,NY,49522,2022-05-26,2022-06-01,1304.83
337,679,2023-09-04,Delivered,PayPal,8870 Park Rd,Jacksonville,FL,32984,2023-09-06,2023-09-11,2432.31
338,457,2024-02-15,Delivered,Debit Card,9334 Main St,San Jose,CA,47152,2024-02-17,2024-02-21,711.16
339,753,2023-10-25,Delivered,Apple Pay,2022 Main St,San Jose,CA,67037,2023-10-26,2023-10-28,825.8800000000001
340,626,2022-07-24,Delivered,Credit Card,4831 First St,New York,NY,98931,2022-07-25,2022-07-26,598.4300000000001
341,973,2024-01-18,Delivered,Apple Pay,4799 Park Rd,Dallas,TX,78235,2024-01-19,2024-01-20,0.0
342,303,2022-02-17,Processing,Credit Card,297 Park Rd,Dallas,TX,27299,,,857.3
343,803,2023-11-12,Delivered,Google Pay,9019 Second Ave,Charlotte,NC,95463,2023-11-15,2023-11-18,483.58
344,197,2021-07-23,Delivered,Credit Card,759 Main St,Dallas,TX,27961,2021-07-25,2021-07-29,344.26
345,106,2024-03-22,Delivered,Debit Card,6907 Oak Ave,Philadelphia,PA,27322,2024-03-24,2024-03-30,206.39999999999998
346,290,2024-03-24,Delivered,Apple Pay,8547 Park Rd,San Antonio,TX,58374,2024-03-26,2024-03-28,991.48
347,991,2021-04-16,Delivered,PayPal,2267 First St,Los Angeles,CA,45895,2021-04-17,2021-04-18,0.0
348,738,2023-05-17,Shipped,Apple Pay,4982 Main St,San Jose,CA,57636,2023-05-19,,24.12
349,599,2024-04-19,Cancelled,PayPal,7564 Park Rd,Los Angeles,CA,94465,,,1254.2
350,767,2023-02-12,Processing,PayPal,6220 Second Ave,San Antonio,TX,52406,,,621.7299999999999
351,932,2023-09-30,Delivered,Debit Card,1741 Main St,Fort Worth,TX,62665,2023-10-03,2023-10-10,1031.32
352,232,2023-07-10,Delivered,Apple Pay,9793 Oak Ave,Dallas,TX,98965,2023-07-11,2023-07-14,1161.99
353,196,2022-05-10,Delivered,Credit Card,1684 First St,Chicago,IL,54444,2022-05-12,2022-05-14,0.0
354,799,2022-09-09,Shipped,Apple Pay,7125 First St,Fort Worth,TX,70129,2022-09-12,,274.49
355,96,2022-09-05,Delivered,Apple Pay,7792 Park Rd,Los Angeles,CA,91691,2022-09-08,2022-09-10,251.99
356,922,2023-01-06,Delivered,PayPal,9703 Main St,San Antonio,TX,34749,2023-01-09,2023-01-12,6034.25
357,531,2024-03-21,Delivered,Credit Card,9929 First St,Dallas,TX,51307,2024-03-23,2024-03-24,0.0
358,560,2024-01-01,Delivered,Debit Card,9390 Second Ave,San Jose,CA,88166,2024-01-04,2024-01-06,10.72
359,467,2023-04-27,Delivered,Google Pay,6165 Second Ave,Chicago,IL,73407,2023-04-30,2023-05-07,1037.12
360,211,2023-10-08,Delivered,Google Pay,9506 Oak Ave,Austin,TX,14888,2023-10-11,2023-10-16,104.76
361,589,2024-04-01,Shipped,Credit Card,3993 Park Rd,Charlotte,NC,49666,2024-04-04,,754.5799999999999
362,269,2023-10-07,Cancelled,Google Pay,8466 Second Ave,Houston,TX,86089,,,8505.630000000001
363,800,2023-07-18,Shipped,Credit Card,8576 Main St,Jacksonville,FL,54342,2023-07-20,,401.07
364,284,2022-10-27,Delivered,Credit Card,7331 Second Ave,Fort Worth,TX,65725,2022-10-29,2022-11-03,639.23
365,117,2022-09-29,Delivered,Google Pay,522 Oak Ave,Austin,TX,56955,2022-10-01,2022-10-05,0.0
366,969,2023-08-13,Delivered,Apple Pay,8121 Main St,San Jose,CA,55731,2023-08-16,2023-08-18,1915.3100000000002
367,484,2023-01-21,Delivered,Credit Card,3096 Second Ave,San Diego,CA,62150,2023-01-24,2023-01-31,156.2
368,56,2023-04-07,Delivered,Apple Pay,6724 Oak Ave,Austin,TX,26728,2023-04-10,2023-04-13,273.71999999999997
369,981,2021-07-08,Pending,Debit Card,5898 Main St,Phoenix,AZ,55838,,,192.4
370,663,2022-06-16,Shipped,Debit Card,9499 Main St,Charlotte,NC,15796,2022-06-18,,2254.56
371,766,2023-11-28,Pending,Credit Card,1358 Oak Ave,San Antonio,TX,98723,,,916.6
372,143,2020-08-21,Delivered,Google Pay,7665 First St,Phoenix,AZ,17456,2020-08-23,2020-08-28,1203.6
373,651,2024-01-04,Pending,PayPal,4019 Oak Ave,San Antonio,TX,14931,,,618.38
374,756,2024-05-06,Delivered,Google Pay,4168 Park Rd,Charlotte,NC,99688,2024-05-07,2024-05-11,2770.3
375,262,2023-12-14,Delivered,Credit Card,5584 First St,San Diego,CA,87908,2023-12-17,2023-12-20,5291.860000000001
376,921,2023-07-29,Delivered,PayPal,4153 Second Ave,Phoenix,AZ,96848,2023-07-31,2023-08-05,700.96
377,535,2022-06-29,Delivered,Apple Pay,718 First St,Los Angeles,CA,30461,2022-06-30,2022-07-01,1533.8700000000001
378,294,2021-12-26,Delivered,Credit Card,5045 Oak Ave,Charlotte,NC,22234,2021-12-27,2021-12-31,101.61
379,240,2020-10-24,Processing,PayPal,5226 First St,Philadelphia,PA,83731,,,5042.070000000001
380,992,2022-10-05,Delivered,Apple Pay,934 First St,Columbus,OH,78809,2022-10-08,2022-10-11,3605.7
381,666,2021-01-16,Delivered,Debit Card,9445 Second Ave,Columbus,OH,69616,2021-01-17,2021-01-23,2399.81
382,874,2023-04-22,Processing,PayPal,1380 Park Rd,Austin,TX,22898,,,1307.31
383,98,2022-09-01,Cancelled,Google Pay,1746 First St,Los Angeles,CA,49251,,,32.38
384,290,2024-05-05,Processing,Debit Card,8547 Park Rd,San Antonio,TX,58374,,,9298.400000000001
385,858,2024-04-17,Processing,Credit Card,5009 First St,San Jose,CA,31270,,,61.32
386,266,2021-10-04,Processing,PayPal,7032 First St,Jacksonville,FL,68860,,,242.8
387,631,2023-08-23,Processing,Apple Pay,2065 Main St,Jacksonville,FL,27027,,,101.97
388,967,2024-01-24,Processing,Google Pay,1180 Park Rd,San Antonio,TX,21662,,,324.33
389,399,2024-01-31,Delivered,Google Pay,6321 Park Rd,Chicago,IL,13777,2024-02-02,2024-02-08,0.0
390,395,2022-05-30,Delivered,Credit Card,2962 Main St,Columbus,OH,57214,2022-06-01,2022-06-08,1300.52
391,382,2022-11-14,Shipped,Google Pay,2862 Second Ave,Fort Worth,TX,74169,2022-11-15,,765.5
392,92,2024-05-06,Shipped,Google Pay,2534 First St,Columbus,OH,73483,2024-05-07,,412.90999999999997
393,931,2024-04-17,Cancelled,Credit Card,4025 Park Rd,Philadelphia,PA,62228,,,81.8
394,651,2023-07-07,Shipped,Debit Card,4019 Oak Ave,San Antonio,TX,14931,2023-07-09,,265.17
395,964,2024-02-28,Delivered,Apple Pay,1464 Park Rd,San Diego,CA,65750,2024-03-02,2024-03-04,203.51999999999998
396,163,2024-02-23,Delivered,Apple Pay,1502 Second Ave,Chicago,IL,18870,2024-02-24,2024-02-27,0.0
397,134,2024-01-23,Delivered,Google Pay,4286 Park Rd,Fort Worth,TX,25726,2024-01-24,2024-01-31,0.0
398,986,2023-06-29,Shipped,Google Pay,4454 Main St,San Diego,CA,74103,2023-06-30,,320.0
399,559,2023-07-26,Delivered,Credit Card,7358 Park Rd,Phoenix,AZ,34632,2023-07-29,2023-08-04,51.18
400,731,2022-05-24,Delivered,Apple Pay,8946 Park Rd,Austin,TX,64304,2022-05-26,2022-05-31,0.0
401,233,2024-03-06,Delivered,Credit Card,8692 Park Rd,Fort Worth,TX,64568,2024-03-08,2024-03-10,685.76
402,786,2022-10-30,Delivered,PayPal,8087 First St,New York,NY,77286,2022-10-31,2022-11-05,90.36
403,854,2020-05-06,Cancelled,PayPal,4083 Oak Ave,Chicago,IL,17928,,,894.24
404,456,2024-02-14,Delivered,Credit Card,8499 Main St,Chicago,IL,29249,2024-02-17,2024-02-24,9910.67
405,340,2024-01-31,Delivered,Credit Card,7257 First St,Chicago,IL,51586,2024-02-01,2024-02-03,74.0
406,286,2024-01-30,Delivered,Debit Card,2381 Oak Ave,Chicago,IL,17780,2024-01-31,2024-02-05,398.01
407,934,2023-02-25,Delivered,PayPal,6001 Main St,New York,NY,98857,2023-02-28,2023-03-06,0.0
408,984,2021-06-16,Delivered,PayPal,7298 Oak Ave,San Diego,CA,56365,2021-06-17,2021-06-24,54.8
409,456,2023-07-22,Delivered,Credit Card,8499 Main St,Chicago,IL,29249,2023-07-24,2023-07-27,262.58
410,549,2020-11-04,Processing,PayPal,9651 Second Ave,San Antonio,TX,43483,,,0.0
411,447,2023-04-01,Delivered,PayPal,7713 Second Ave,Chicago,IL,21869,2023-04-03,2023-04-05,3495.72
412,461,2022-07-26,Delivered,PayPal,8806 Second Ave,Charlotte,NC,22214,2022-07-27,2022-08-01,576.86
413,500,2022-01-05,Delivered,Apple Pay,3857 Oak Ave,Phoenix,AZ,68085,2022-01-08,2022-01-11,119.0
414,404,2022-08-22,Pending,PayPal,3950 Main St,San Antonio,TX,68220,,,2188.12
415,940,2023-01-22,Shipped,Debit Card,5723 First St,Austin,TX,95710,2023-01-23,,0.0
416,969,2023-04-01,Delivered,PayPal,8121 Main St,San Jose,CA,55731,2023-04-02,2023-04-05,2377.8199999999997
417,26,2022-01-24,Delivered,Debit Card,5238 Main St,New York,NY,86569,2022-01-25,2022-01-30,0.0
418,450,2024-04-07,Delivered,PayPal,6018 First St,Dallas,TX,69591,2024-04-08,2024-04-09,522.44
419,603,2022-08-21,Delivered,Google Pay,4092 Second Ave,Houston,TX,73225,2022-08-24,2022-08-31,0.0
420,355,2024-03-27,Delivered,Google Pay,3960 First St,San Jose,CA,20348,2024-03-30,2024-04-04,1160.81
421,473,2024-01-06,Shipped,PayPal,3895 Second Ave,Dallas,TX,98345,2024-01-09,,505.9
422,357,2022-01-04,Delivered,Apple Pay,2522 Second Ave,Houston,TX,51910,2022-01-05,2022-01-08,1212.5500000000002
423,849,2020-11-11,Delivered,Credit Card,2145 Main St,San Jose,CA,14370,2020-11-13,2020-11-19,567.99
424,398,2021-05-27,Processing,Google Pay,7009 Oak Ave,Fort Worth,TX,27368,,,1714.3000000000002
425,33,2023-11-10,Processing,Apple Pay,5717 Oak Ave,Jacksonville,FL,93130,,,825.56
426,183,2021-03-01,Delivered,Google Pay,2607 Park Rd,Dallas,TX,31229,2021-03-03,2021-03-07,1018.54
427,930,2023-01-10,Shipped,Google Pay,8620 Park Rd,San Jose,CA,72027,2023-01-13,,404.58
428,275,2024-05-08,Shipped,Debit Card,4660 Main St,Houston,TX,23336,2024-05-10,,344.65
429,274,2021-03-15,Delivered,Credit Card,7180 First St,Chicago,IL,90492,2021-03-18,2021-03-24,1576.99
430,173,2024-03-30,Delivered,Debit Card,2439 Second Ave,New York,NY,67432,2024-04-01,2024-04-03,172.26999999999998
431,271,2023-01-11,Delivered,Debit Card,5210 Park Rd,Philadelphia,PA,37114,2023-01-14,2023-01-19,1039.8700000000001
432,326,2022-12-20,Pending,Google Pay,1769 Oak Ave,San Diego,CA,11567,,,122.18
433,545,2023-03-31,Delivered,Debit Card,5829 Second Ave,Chicago,IL,91681,2023-04-03,2023-04-10,844.8399999999999
434,24,2024-01-30,Delivered,Debit Card,6758 First St,Chicago,IL,38016,2024-01-31,2024-02-04,2865.54
435,623,2024-03-13,Delivered,Google Pay,1482 Oak Ave,Philadelphia,PA,30204,2024-03-14,2024-03-21,4556.37
436,880,2022-07-02,Delivered,Apple Pay,6708 Second Ave,Austin,TX,52739,2022-07-04,2022-07-09,0.0
437,410,2024-05-05,Shipped,Google Pay,4266 Second Ave,Los Angeles,CA,34581,2024-05-06,,956.34
438,727,2024-05-30,Delivered,PayPal,6494 Park Rd,San Jose,CA,22809,2024-06-02,2024-06-06,691.34
439,967,2024-04-15,Pending,Credit Card,1180 Park Rd,San Antonio,TX,21662,,,548.25
440,565,2023-09-13,Delivered,Debit Card,1891 First St,Dallas,TX,15559,2023-09-16,2023-09-19,32.14
441,919,2023-07-28,Shipped,Google Pay,7248 Park Rd,Houston,TX,76795,2023-07-31,,228.96
442,934,2022-02-28,Cancelled,Debit Card,6001 Main St,New York,NY,98857,,,300.04
443,491,2023-05-15,Delivered,Credit Card,4211 Second Ave,Phoenix,AZ,16253,2023-05-16,2023-05-18,9415.09
444,645,2021-05-15,Delivered,PayPal,2238 Main St,Jacksonville,FL,92924,2021-05-16,2021-05-18,370.92
445,4,2022-02-11,Delivered,Credit Card,5735 Second Ave,Philadelphia,PA,15695,2022-02-14,2022-02-16,128.34
446,549,2024-02-24,Pending,Credit Card,9651 Second Ave,San Antonio,TX,43483,,,192.3
447,712,2021-12-27,Shipped,Debit Card,6120 Oak Ave,Austin,TX,98363,2021-12-28,,0.0
448,963,2024-05-25,Delivered,PayPal,2205 Second Ave,Phoenix,AZ,19746,2024-05-26,2024-06-02,205.06
449,373,2023-05-17,Cancelled,Apple Pay,1145 Park Rd,San Diego,CA,93964,,,192.14999999999998
450,112,2024-03-05,Delivered,Debit Card,9722 Oak Ave,San Antonio,TX,95841,2024-03-07,2024-03-11,42.95
451,966,2023-09-16,Processing,Apple Pay,7204 First St,Fort Worth,TX,89116,,,516.19
452,831,2023-11-06,Shipped,Debit Card,8000 Park Rd,New York,NY,42884,2023-11-09,,71.4
453,656,2023-11-13,Delivered,Credit Card,1260 Oak Ave,Los Angeles,CA,87687,2023-11-15,2023-11-19,692.64
454,13,2023-04-03,Pending,Apple Pay,7223 Oak Ave,Phoenix,AZ,10425,,,86.78
455,94,2022-08-11,Processing,Credit Card,7849 First St,Philadelphia,PA,96991,,,322.28999999999996
456,335,2023-11-25,Delivered,Credit Card,2946 Oak Ave,Philadelphia,PA,87662,2023-11-26,2023-11-30,1047.08
457,662,2021-09-10,Processing,PayPal,7681 Park Rd,Columbus,OH,66113,,,0.0
458,813,2023-02-25,Delivered,Google Pay,3583 First St,Los Angeles,CA,14273,2023-02-26,2023-03-02,276.44
459,708,2022-08-25,Delivered,Debit Card,9756 Oak Ave,Philadelphia,PA,98280,2022-08-27,2022-08-30,802.69
460,871,2023-10-03,Shipped,Apple Pay,1476 Park Rd,Fort Worth,TX,78002,2023-10-05,,114.96
461,671,2023-01-27,Shipped,Debit Card,3793 Park Rd,Fort Worth,TX,45043,2023-01-29,,394.47999999999996
462,594,2023-12-27,Delivered,Debit Card,7327 Main St,Philadelphia,PA,29571,2023-12-28,2024-01-04,541.6999999999999
463,636,2024-05-05,Delivered,Debit Card,8254 Oak Ave,New York,NY,93930,2024-05-08,2024-05-13,722.46
464,962,2021-05-30,Shipped,Google Pay,701 Oak Ave,Houston,TX,49283,2021-06-01,,0.0
465,489,2022-10-01,Delivered,Google Pay,1736 Park Rd,Columbus,OH,82789,2022-10-03,2022-10-10,48.14
466,504,2023-10-21,Delivered,Google Pay,272 Main St,Phoenix,AZ,27865,2023-10-22,2023-10-23,390.02
467,666,2020-09-26,Shipped,PayPal,9445 Second Ave,Columbus,OH,69616,2020-09-28,,596.19
468,426,2022-08-12,Delivered,Google Pay,1606 Park Rd,San Antonio,TX,37964,2022-08-15,2022-08-20,1338.48
